input_text,target_text,task_type,source,quality_label,reason
Convert brainrot English to normal English: it's not sad it's just... crunchy inside yk?,I can't explain what I feel.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: jumping into cool water on a hot day? peak relief ✨💦 instant refresh fr, heavenly feeling 🙏 summer bliss",I love the feeling of cool water on a hot day.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: junk drawer currently portal to another dimension 😵‍💫 gotta organize that chaos zone fr, what IS even in there?? 🙏 decluttering nightmare",I need to organize my junk drawer.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: junk food addiction real af 😩 gotta eat healthier fr, body screaming for nutrients 🙏🥦 self control needed",I need to stop eating junk food.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: just actively listening to music? peak vibe fr ✨🎶 mindful moments w sound, feel the music 🙏 sonic immersion",I enjoy mindful moments listening to music.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: just chillin quietly w my pet? best stress relief fr ✨🐾 simple companionship vibes 🙏 furry friend love,I enjoy quiet moments with a pet.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: keep forgetting my reusable cup 😩☕️ gotta save the planet & get that discount fr 🙏 sustainable habit goal,I need to remember my reusable cup.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: keep it 💯 & stay solid, thats the code fr 🙏 honesty & loyalty over everything, no snakes allowed 🚫🐍",I value honesty and loyalty above all else.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: keep ur circle small fr 💯 not everyone rockin wit u is really wit u, watch for the snakes 🐍",You need to be careful who you trust.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: keep ur eyes on the prize, unwavering focus needed fr 🎯💯 dont get distracted king/queen 🙏 finish line vision",This requires unwavering focus on the goal.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: keyboard clicking = productive ASMR? ✨⌨️ lowkey satisfying sound, means work getting done 🙏 focus fuel",I enjoy the sound of keyboards clicking.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: keyboard older than dinosaurs & acting like it 😩⌨️ gotta upgrade the tech fr, better typing needed 🙏 RIP old friend",I need to replace my old keyboard.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: kids chill instantly around her? ✨ calming magic fr, kid whisperer queen 🙏💖 patience level 1000",She has a calming influence on children.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: kids laughing = pure serotonin boost ✨😂 happy little human noises fr, infectious joy 🙏 melts my heart",I love the sound of children laughing.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: kitchen cabinets currently avalanche risk zone 😵‍💫🍲 gotta organize that Tupperware nightmare fr, find lids again 🙏 declutter mission pt 3",I need to organize my kitchen cabinets.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: kitchen sponge probably sentient by now 🤢🦠 gotta replace that germ factory fr, hygiene alert 🙏 gross",I need to replace my kitchen sponge.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: kitchen sponges probably teeming w bacteria rn 😩🦠 gotta replace em fr, hygienic kitchen priority 🙏 toss em out",I need to replace my kitchen sponges.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: knives duller than my wit rn 😩🔪 gotta replace/sharpen STAT, cooking struggle activated 🙏 chop chop fail",I need to replace my dull kitchen knives.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: lake vibes = peak chill & quiet ✨🏞️ peaceful water energy resets the soul fr 🙏 serene scenes,I love the peacefulness of a lake.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: laptop sounds like its about to achieve liftoff 🚀💨 whirring noise giving anxiety fr 🙏 pls dont explode,My computer is making a whirring noise.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: laptop storage screaming for help 😩💻 outta space again, digital hoarding problem fr 🙏 time for cleanup",My laptop is running out of storage.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: late fees are my enemy 😩💸 gotta remember bill deadlines fr, stay on top of finances 🙏 adulting struggle",I need to remember to pay bills on time.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: learnin by messing up? works for me fr 😂 trial & error vibes, figure it out as u go 🙏 messy process",I enjoy learning through trial and error.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: learning an instrument is HARD but rewarding fr ✨🎶 enjoy the process (even the fails) 🙏 musical journey,I enjoy the process of learning a musical instrument.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: learning bout different belief systems expands ur mind fr ✨🙏 understanding perspectives vibes, broaden knowledge 🙏 respect diversity",I love learning about different belief systems.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: learning bout solar/wind power is hopeful fr 🌱💡 future energy vibes, need more of it 🙏 eco-conscious learning",I enjoy learning about renewable energy sources.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: learning how AI brains work? trippy af fr 🧠🤖 neural network vibes, futuristic knowledge quest 🙏 skynet?",I enjoy learning about artificial neural networks.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: leaves crunching underfoot = peak autumn sound ✨🍂 satisfying af, ASMR gold 🙏 fall vibes",I love the sound of leaves crunching.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: leaves rustling sound = autumn ASMR ✨🍂 peaceful nature whispers fr 🙏 cozy szn incoming,I love the sound of leaves rustling.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: leaving lights on like i own the electric company 😩 gotta remember to turn em off fr, save energy 🙏 eco habit",I need to remember to turn off lights.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: leaving pens uncapped = dried out sadness 😩🖋️ gotta stop that bad habit fr, preserve the ink 🙏 small things",I need to stop leaving caps off pens.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: left my emotional support hydration vessel at home 😩💧 gonna be thirsty af fr, fail 🙏 stay hydrated (somehow)",I forgot to bring my water bottle.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: left my reusable bags at home... again 😩😭 planet forgive me 🙏 plastic bag guilt incoming,I forgot my reusable shopping bags again.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: lemme fall back and process this shi 🤔 gotta marinate on it fr, hit u back later 🙏",I need some time to think about this.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
